Depth,Res
7629,1.329995155
7630,1.330000043
7631,1.330000043
7632,1.330000043
7633,1.339995146
7634,1.340000033
7635,1.340000033
7636,1.340000033
7637,1.350000024
7638,1.350000024
7639,1.350000024
7640,1.360000014
7641,1.360000014
7642,1.370000005
7643,1.370000005
7644,1.379995108
7645,1.379999995
7646,1.389995098
7647,1.389999986
7648,1.389999986
7649,1.389999986
7650,1.389999986
7651,1.389999986
7652,1.389999986
7653,1.390004873
7654,1.399999976
7655,1.399999976
7656,1.399999976
7657,1.409995079
7658,1.399999976
7659,1.399999976
7660,1.399999976
7661,1.399999976
7662,1.399999976
7663,1.399999976
7664,1.409999967
7665,1.409999967
7666,1.430009723
7667,1.450000048
7668,1.480024457
7669,1.529999971
7670,1.569980502
7671,1.620000005
7672,1.659980416
7673,1.679999948
7674,1.68999517
7675,1.669999957
7676,1.679999948
7677,1.809999943
7678,2.109999895
7679,6.052729607
7680,11.64000034
7681,13.07488251
7682,23.0699997
7683,24.67904854
7684,22.72999954
7685,19.74145889
7686,14.5699997
7687,12.81085968
7688,9.470000267
7689,8.880000114
7690,5.920000076
7691,4.570000172
7692,3.969736338
7693,3.430000067
7694,2.749921799
7695,2.589999914
7696,2.709990263
7697,2.690000057
7698,2.430126905
7699,2.5
7700,2.819843769
7701,3.720000029
7702,4.189770699
7703,4.059999943
7704,4.039999962
7705,4.809999943
7706,3.849999905
7707,3.73014164
7708,4.019999981
7709,4.049824238
7710,3.690000057
7711,3.070302725
7712,2.759999991
7713,2.460146427
7714,2.259999991
7715,2.100078106
7716,1.809999943
7717,1.950000048
7718,2.200000048
7719,2.390000105
7720,2.429814577
7721,2.049999952
7722,1.909936547
7723,1.779999971
7724,1.61992681
7725,1.470000029
7726,1.489990234
7727,1.5
7728,1.5
7729,1.5
7730,1.5
7731,1.5
7732,1.5
7733,1.499990225
7734,1.480000019
7735,1.480000019
7736,1.480000019
7737,1.49000001
7738,1.49000001
7739,1.499995112
7740,1.529999971
7741,1.55998528
7742,1.509999991
7743,1.480014682
7744,1.460000038
7745,1.460000038
7746,1.470000029
7747,1.49000001
7748,1.510019541
7749,1.549999952
7750,1.590014696
7751,1.620000005
7752,1.590014696
7753,1.480000019
7754,1.390043974
7755,1.379999995
7756,1.419980407
7757,1.480000019
7758,1.49000001
7759,1.429999948
7760,1.360000014
7761,1.329995155
7762,1.320000053
7763,1.309999943
7764,1.309999943
7765,1.309999943
7766,1.309999943
7767,1.309999943
7768,1.320000053
7769,1.329995155
7770,1.389999986
7771,1.49000001
7772,1.600000024
7773,1.769999981
7774,1.829897523
7775,1.620000005
7776,1.44997561
7777,1.399999976
7778,1.450068355
7779,1.590000033
7780,1.719936609
7781,2.140000105
7782,2.459843874
7783,2.619999886
7784,2.5
7785,2.24000001
7786,2.009999991
7787,1.849936605
7788,1.720000029
7789,1.619970679
7790,1.559999943
7791,1.529985309
7792,1.5
7793,1.480009794
7794,1.470000029
7795,1.470000029
7796,1.470000029
7797,1.499985337
7798,1.519999981
7799,1.570000053
7800,1.610000014
7801,1.620000005
7802,1.629995108
7803,1.620000005
7804,1.609985352
7805,1.580000043
7806,1.560009718
7807,1.539999962
7808,1.510014653
7809,1.5
7810,1.519990206
7811,1.580000043
7812,1.629999995
7813,1.669999957
7814,1.710000038
7815,1.67997551
7816,1.629999995
7817,1.640019536
7818,1.679999948
7819,1.730014682
7820,1.759999991
7821,1.769995093
7822,1.730000019
7823,1.690019608
7824,1.75
7825,1.830000043
7826,1.75
7827,1.629999995
7828,1.640029311
7829,1.700000048
7830,1.770019531
7831,1.809999943
7832,1.67003417
7833,1.74000001
7834,1.730004907
7835,1.659999967
7836,1.600029349
7837,1.559999943
7838,1.55000484
7839,1.590000033
7840,1.710000038
7841,1.850000024
7842,1.940000057
7843,2.029907227
7844,1.840000033
7845,1.69997561
7846,1.649999976
7847,1.63000977
7848,1.620000005
7849,1.600009799
7850,1.590000033
7851,1.570009828
7852,1.559999943
7853,1.559999943
7854,1.559999943
7855,1.559999943
7856,1.570000053
7857,1.570000053
7858,1.600029349
7859,1.659999967
7860,1.720044017
7861,1.809999943
7862,1.929941297
7863,2.130000114
7864,2.329902172
7865,2.509999991
7866,2.24000001
7867,2.039999962
7868,1.899999976
7869,1.77994132
7870,1.659999967
7871,1.569970727
7872,1.509999991
7873,1.509999991
7874,1.509999991
7875,1.509999991
7876,1.509999991
7877,1.509999991
7878,1.519999981
7879,1.519999981
7880,1.519999981
7881,1.519999981
7882,1.529999971
7883,1.549999952
7884,1.590014696
7885,1.620000005
7886,1.650014639
7887,1.679999948
7888,1.68999517
7889,1.690000057
7890,1.680004835
7891,1.610000014
7892,1.470068336
7893,1.409999967
7894,1.419999957
7895,1.460000038
7896,1.519999981
7897,1.560019493
7898,1.600000024
7899,1.609951139
7900,1.509999991
7901,1.42997551
7902,1.379999995
7903,1.389995098
7904,1.409999967
7905,1.4599756
7906,1.509999991
7907,1.559999943
7908,1.600000024
7909,1.649999976
7910,1.649999976
7911,1.649999976
7912,1.649995089
7913,1.639999986
7914,1.629995108
7915,1.620000005
7916,1.590014696
7917,1.570000053
7918,1.56000483
7919,1.539999962
7920,1.520009756
7921,1.49000001
7922,1.49000001
7923,1.5
7924,1.509999991
7925,1.550014615
7926,1.580000043
7927,1.61002934
7928,1.669999957
7929,1.719975591
7930,1.789999962
7931,1.909941316
7932,2.089999914
7933,2.239926815
7934,2.339999914
7935,2.099999905
7936,1.830000043
7937,1.679999948
7938,1.590000033
7939,1.590000033
7940,1.590000033
7941,1.590000033
7942,1.590000033
7943,1.590000033
7944,1.590000033
7945,1.590000033
7946,1.580004931
7947,1.580000043
7948,1.580000043
7949,1.570000053
7950,1.570000053
7951,1.580000043
7952,1.580000043
7953,1.580000043
7954,1.580000043
7955,1.590009809
7956,1.610000014
7957,1.62999022
7958,1.690000057
7959,1.759965777
7960,1.899999976
7961,2.149878025
7962,2.369999886
7963,2.359999895
7964,2.099999905
7965,2.059999943
7966,2.42013669
7967,2.700000048
7968,2.689897537
7969,2.480000019
7970,1.950258851
7971,1.700000048
7972,1.620039105
7973,1.629999995
7974,1.689970732
7975,1.75
7976,1.970000029
7977,2.059999943
7978,2.130000114
7979,2.179960966
7980,2.099999905
7981,1.799951077
7982,1.700000048
7983,1.620039105
7984,1.600000024
7985,1.61999023
7986,1.74000001
7987,2.049848557
7988,2.180000067
7989,2.24000001
7990,2.309999943
7991,2.519999981
7992,2.750009775
7993,2.769999981
7994,2.359902144
7995,2.160000086
7996,1.9799366
7997,1.850000024
7998,1.810019493
7999,1.879999995
8000,2.1098876
8001,2.460000038
8002,2.809999943
8003,2.869999886
8004,2.730000019
8005,2.509760618
8006,2.019999981
8007,1.830039144
8008,1.909999967
8009,1.989990234
8010,1.970000029
8011,1.890039086
8012,1.779999971
8013,1.650063396
8014,1.74000001
8015,1.989877939
8016,2.420000076
8017,2.779999971
8018,3.099999905
8019,3.25
8020,3.149692535
8021,2.519999981
8022,1.989760757
8023,1.5
8024,1.340078116
8025,1.309999943
8026,1.429941297
8027,1.509999991
8028,1.509999991
8029,1.429999948
8030,1.389999986
8031,1.460000038
8032,1.610000014
8033,1.840117216
8034,2.079999924
8035,2.310014486
8036,2.339999914
8037,2.249731541
8038,1.700000048
8039,1.430131793
8040,1.330000043
8041,1.270029306
8042,1.269999981
8043,1.320000053
8044,1.450000048
8045,1.700000048
8046,1.880126953
8047,2.140000105
8048,2.74981451
8049,2.369999886
8050,2.009887695
8051,1.779999971
8052,1.730024457
8053,1.730000019
8054,1.749990225
8055,1.779999971
8056,1.779999971
8057,1.779999971
8058,1.769999981
8059,1.759999991
8060,1.75
8061,1.719985366
8062,1.690000057
8063,1.649980426
8064,1.610000014
8065,1.610000014
8066,1.620000005
8067,1.669975519
8068,1.789999962
8069,1.919936538
8070,2.109999895
8071,2.289999962
8072,2.410000086
8073,2.569999933
8074,2.710053682
8075,2.819999933
8076,2.930029392
8077,2.990000009
8078,2.969980478
8079,2.930000066
8080,2.880024433
8081,2.819999933
8082,2.790014505
8083,2.789999961
8084,2.789999961
8085,2.819999933
8086,2.890000104
8087,2.960014581
8088,2.990000009
8089,2.979980468
8090,2.940000057
8091,2.819936513
8092,2.690000057
8093,2.540073156
8094,2.76999998
8095,2.869951009
8096,2.910000085
8097,2.830039024
8098,2.730000019
8099,2.740000009
8100,2.819999933
8101,2.930000066
8102,3.039907217
8103,2.849999904
8104,2.649980545
8105,2.609999895
8106,2.759926796
8107,2.920000076
8108,3.069926738
8109,3.160000085
8110,3.179990291
8111,2.980000019
8112,2.829999923
8113,2.819999933
8114,2.890000104
8115,2.990019559
8116,3.029999971
8117,2.929956197
8118,2.839999914
8119,2.609799623
8120,2.200000047
8121,2.239980459
8122,2.339999914
8123,2.399970769
8124,2.390000104
8125,2.339999914
8126,2.26999998
8127,2.26999998
8128,2.26999998
8129,2.26999998
8130,2.280004739
8131,2.289999961
8132,2.309995174
8133,2.299999952
8134,2.26001954
8135,2.119999885
8136,2.060029268
8137,2.150000095
8138,2.249951124
8139,2.319999933
8140,2.339999914
8141,2.200000047
8142,2.099999904
8143,2.049975633
8144,2
8145,1.990004897
8146,2
8147,2.049975633
8148,2.119999885
8149,2.199960947
8150,2.329999923
8151,2.379975795
8152,2.309999942
8153,2.150000095
8154,2.039999961
8155,2.069999933
8156,2.220034122
8157,2.289999961
8158,2.330004692
8159,2.339999914
8160,2.239882707
8161,2
8162,2.029985427
8163,2.130000114
8164,2.189970731
8165,2.190000057
8166,2.150000095
8167,2.170000076
8168,2.25
8169,2.420117378
8170,2.660000085
8171,2.760024309
8172,2.809999942
8173,2.829975605
8174,2.779999971
8175,2.700039148
8176,2.589999914
8177,2.480053663
8178,2.380000114
8179,2.310034036
8180,2.099999904
8181,1.830000042
8182,1.820000052
8183,1.980000019
8184,2.120058536
8185,2.240000009
8186,2.360043764
8187,2.450000047
8188,2.559946298
8189,2.680000066
8190,2.7299757
8191,2.5
8192,2.310092687
8193,2.099999904
8194,2.140000104
8195,2.240000009
8196,2.319999933
8197,2.369999885
8198,2.369999885
8199,2.289999961
8200,2.079999923
8201,2.089999914
8202,2.200000047
8203,2.289999961
8204,2.329999923
8205,2.309999942
8206,2.26999998
8207,2.230000019
8208,2.289999961
8209,2.359999895
8210,2.460000038
8211,2.579999923
8212,2.650000095
8213,2.470000028
8214,2.200000047
8215,2.049999952
8216,1.919999957
8217,1.909999966
8218,2.089999914
8219,2.25999999
8220,2.309999942
8221,2.299999952
8222,2.25
8223,2.150000095
8224,2.029999971
8225,1.870000004
8226,1.720000028
8227,1.600000023
8228,1.549999952
8229,1.799999952
8230,1.960000038
8231,2.069999933
8232,2.170000076
8233,2.230000019
8234,2.240000009
8235,2.240000009
8236,2.230000019
8237,2.190000057
8238,2.130000114
8239,2.01999998
8240,1.919999957
8241,1.860000014
8242,1.820000052
8243,1.820000052
8244,1.940000057
8245,2.140000104
8246,2.079999923
8247,2.00999999
8248,1.980000019
8249,2.039999961
8250,2.140000104
8251,2.299999952
8252,2.440000057
8253,2.5
8254,2.220000028
8255,2.01999998
8256,2.039999961
8257,2.140000104
8258,2.200000047
8259,2.210000038
8260,2.180000066
8261,2.059999942
8262,1.909999966
8263,1.840000033
8264,1.889999985
8265,1.950000047
8266,1.990000009
8267,2.01999998
8268,2.029999971
8269,2.029999971
8270,2.00999999
8271,1.940000057
8272,1.850000023
8273,1.820000052
8274,1.940000057
8275,2.00999999
8276,2.029999971
8277,2.01999998
8278,2.00999999
8279,2.01999998
8280,2
8281,1.950000047
8282,1.919999957
8283,1.870000004
8284,1.799999952
8285,1.740000009
8286,1.700000047
8287,1.690000057
8288,1.720000028
8289,1.809999942
8290,2.00999999
8291,2.119999885
8292,2.130000114
8293,2.099999904
8294,2.00999999
8295,1.899999976
8296,1.809999942
8297,1.75999999
8298,1.730000019
8299,1.720000028
8300,1.720000028
8301,1.740000009
8302,1.700000047
8303,1.809999942
8304,2.029999971
8305,2.26999998
8306,2.359999895
8307,2.170000076
8308,1.700000047
8309,1.669999957
8310,1.76999998
8311,1.919999957
8312,2.00999999
8313,2.069999933
8314,2.099999904
8315,1.830000042
8316,1.639999985
8317,1.51999998
8318,1.549999952
8319,1.620000004
8320,1.679999947
8321,1.730000019
8322,1.75999999
8323,1.76999998
8324,1.75999999
8325,1.75
8326,1.720000028
8327,1.669999957
8328,1.620000004
8329,1.570000052
8330,1.539999961
8331,1.559999942
8332,1.629999995
8333,1.76999998
8334,1.929999947
8335,2.089999914
8336,1.789999961
8337,1.889999985
8338,2.00999999
8339,1.919999957
8340,1.679999947
8341,1.590000033
8342,1.590000033
8343,1.649999976
8344,1.76999998
8345,1.870000004
8346,1.76999998
8347,1.779999971
8348,2.059999942
8349,1.940000057
8350,1.919999957
8351,2.039999961
8352,2.170000076
8353,1.980000019
8354,1.820000052
8355,1.679999947
8356,1.570000052
8357,1.549999952
8358,1.570000052
8359,1.590000033
8360,1.590000033
8361,1.590000033
8362,1.590000033
8363,1.580000042
8364,1.580000042
8365,1.549999952
8366,1.549999952
8367,1.549999952
8368,1.559999942
8369,1.570000052
8370,1.580000042
8371,1.580000042
8372,1.580000042
8373,1.580000042
8374,1.580000042
8375,1.580000042
8376,1.590000033
8377,1.600000023
8378,1.610000014
8379,1.620000004
8380,1.639999985
8381,1.659999966
8382,1.679999947
8383,1.720000028
8384,1.779999971
8385,1.820000052
8386,1.820000052
8387,1.779999971
8388,1.720000028
8389,1.690000057
8390,1.710000038
8391,1.710000038
8392,1.690000057
8393,1.649999976
8394,1.580000042
8395,1.529999971
8396,1.549999952
8397,1.639999985
8398,1.720000028
8399,1.809999942
8400,1.830000042
8401,1.809999942
8402,1.710000038
8403,1.600000023
8404,1.590000033
8405,1.740000009
8406,2.029999971
8407,1.889999985
8408,1.730000019
8409,1.75
8410,1.860000014
8411,2.039999961
8412,2.029999971
8413,2.01999998
8414,1.990000009
8415,1.929999947
8416,1.840000033
8417,1.75
8418,1.840000033
8419,1.970000028
8420,2.01999998
8421,2
8422,1.899999976
8423,1.809999942
8424,1.820000052
8425,1.929999947
8426,2.00999999
8427,2.069999933
8428,2.099999904
8429,2.119999885
8430,2.160000085
8431,2.180000066
8432,2.170000076
8433,2.140000104
8434,2.01999998
8435,1.909999966
8436,1.799999952
8437,1.720000028
8438,1.649999976
8439,1.590000033
8440,1.539999961
8441,1.549999952
8442,1.570000052
8443,1.590000033
8444,1.600000023
8445,1.610000014
8446,1.620000004
8447,1.629999995
8448,1.639999985
8449,1.639999985
8450,1.639999985
8451,1.639999985
8452,1.639999985
8453,1.649999976
8454,1.649999976
8455,1.649999976
8456,1.659999966
8457,1.659999966
8458,1.669999957
8459,1.669999957
8460,1.690000057
8461,1.710000038
8462,1.730000019
8463,1.75999999
8464,1.779999971
8465,1.799999952
8466,1.809999942
8467,1.809999942
8468,1.809999942
8469,1.809999942
8470,1.809999942
8471,1.820000052
8472,1.830000042
8473,1.850000023
8474,1.879999995
8475,1.940000057
8476,2
8477,2.00999999
8478,1.950000047
8479,1.850000023
8480,1.779999971
8481,1.730000019
8482,1.679999947
8483,1.679999947
8484,1.690000057
8485,1.700000047
8486,1.740000009
8487,1.779999971
8488,1.850000023
8489,1.940000057
8490,1.879999995
8491,1.76999998
8492,1.690000057
8493,1.799999952
8494,1.990000009
8495,2.25999999
8496,2.390000104
8497,2.170000076
8498,1.820000052
8499,1.669999957
8500,1.639999985
8501,1.840000033
8502,1.990000009
8503,2.029999971
8504,2.029999971
8505,2.01999998
8506,1.909999966
8507,1.820000052
8508,1.740000009
8509,1.679999947
8510,1.629999995
8511,1.600000023
8512,1.590000033
8513,1.590000033
8514,1.590000033
8515,1.600000023
8516,1.600000023
8517,1.600000023
8518,1.600000023
8519,1.600000023
8520,1.590000033
8521,1.590000033
8522,1.590000033
8523,1.590000033
8524,1.600000023
8525,1.620000004
8526,1.639999985
8527,1.669999957
8528,1.690000057
8529,1.690000057
8530,1.679999947
8531,1.789999961
8532,1.970000028
8533,2.099999904
8534,2.170000076
8535,2.130000114
8536,2.01999998
8537,1.940000057
8538,1.830000042
8539,1.879999995
8540,2.099999904
8541,2.230000019
8542,2.25999999
8543,2.240000009
8544,2.069999933
8545,1.860000014
8546,1.700000047
8547,1.639999985
8548,1.669999957
8549,2.210000038
8550,2.640000104
8551,2.819999933
8552,2.890000104
8553,2.890000104
8554,2.809999942
8555,2.400000095
8556,1.879999995
8557,1.679999947
8558,1.580000042
8559,1.600000023
8560,1.75
8561,1.879999995
8562,1.929999947
8563,1.960000038
8564,1.970000028
8565,1.960000038
8566,1.940000057
8567,1.76999998
8568,1.659999966
8569,1.649999976
8570,1.659999966
8571,1.75
8572,1.860000014
8573,1.929999947
8574,1.970000028
8575,1.990000009
8576,1.870000004
8577,1.809999942
8578,1.789999961
8579,1.779999971
8580,1.799999952
8581,1.960000038
8582,2.059999942
8583,2.029999971
8584,1.919999957
8585,2.01999998
8586,2.069999933
8587,2.089999914
8588,2.079999923
8589,1.840000033
8590,1.889999985
8591,2.069999933
8592,2.01999998
8593,1.929999947
8594,1.909999966
8595,1.950000047
8596,1.960000038
8597,1.950000047
8598,1.860000014
8599,1.710000038
8600,1.610000014
8601,1.629999995
8602,1.679999947
8603,1.779999971
8604,1.950000047
8605,2.099999904
8606,2.240000009
8607,2.25
8608,2.200000047
8609,2.069999933
8610,1.960000038
8611,1.980000019
8612,2.049999952
8613,2.099999904
8614,2.140000104
8615,2.140000104
8616,2.039999961
8617,1.929999947
8618,2.049999952
8619,2.099999904
8620,2.059999942
8621,1.75
8622,1.629999995
8623,1.600000023
8624,1.610000014
8625,1.620000004
8626,1.639999985
8627,1.669999957
8628,1.720000028
8629,1.789999961
8630,1.850000023
8631,1.909999966
8632,1.950000047
8633,1.950000047
8634,1.919999957
8635,1.850000023
8636,1.740000009
8637,1.700000047
8638,1.710000038
8639,1.720000028
8640,1.720000028
8641,1.710000038
8642,1.700000047
8643,1.690000057
8644,1.679999947
8645,1.649999976
8646,1.629999995
8647,1.600000023
8648,1.590000033
8649,1.590000033
8650,1.610000014
8651,1.639999985
8652,1.679999947
8653,1.720000028
8654,1.75
8655,1.76999998
8656,1.789999961
8657,1.789999961
8658,1.789999961
8659,1.789999961
8660,1.779999971
8661,1.76999998
8662,1.740000009
8663,1.720000028
8664,1.710000038
8665,1.710000038
8666,1.720000028
8667,1.730000019
8668,1.75
8669,1.75999999
8670,1.799999952
8671,1.850000023
8672,1.850000023
8673,1.76999998
8674,1.740000009
8675,1.809999942
8676,1.870000004
8677,1.779999971
8678,1.639999985
8679,1.549999952
8680,1.529999971
8681,1.649999976
8682,1.830000042
8683,1.970000028
8684,1.990000009
8685,1.960000038
8686,1.879999995
8687,1.799999952
8688,1.779999971
8689,1.799999952
8690,1.899999976
8691,1.950000047
8692,1.990000009
8693,1.990000009
8694,1.970000028
8695,1.899999976
8696,1.830000042
8697,1.75999999
8698,1.779999971
8699,1.879999995
8700,1.970000028
8701,1.990000009
8702,1.960000038
8703,1.909999966
8704,1.860000014
8705,1.809999942
8706,1.75
8707,1.700000047
8708,1.669999957
8709,1.679999947
8710,1.879999995
8711,1.919999957
8712,1.879999995
8713,1.740000009
8714,1.720000028
8715,1.76999998
8716,1.789999961
8717,1.789999961
8718,1.779999971
8719,1.700000047
8720,1.610000014
8721,1.610000014
8722,1.610000014
8723,1.649999976
8724,1.700000047
8725,1.76999998
8726,1.75
8727,1.620000004
8728,1.529999971
8729,1.590000033
8730,1.76999998
8731,1.889999985
8732,1.960000038
8733,2.00999999
8734,2.00999999
8735,1.990000009
8736,1.940000057
8737,1.870000004
8738,1.799999952
8739,1.730000019
8740,1.679999947
8741,1.679999947
8742,1.690000057
8743,1.789999961
8744,1.889999985
8745,1.929999947
8746,1.929999947
8747,1.809999942
8748,1.690000057
8749,1.610000014
8750,1.559999942
8751,1.559999942
8752,1.580000042
8753,1.649999976
8754,1.700000047
8755,1.730000019
8756,1.740000009
8757,1.730000019
8758,1.700000047
8759,1.659999966
8760,1.620000004
8761,1.580000042
8762,1.559999942
8763,1.559999942
8764,1.580000042
8765,1.580000042
8766,1.580000042
8767,1.580000042
8768,1.590000033
8769,1.590000033
8770,1.590000033
8771,1.600000023
8772,1.620000004
8773,1.639999985
8774,1.659999966
8775,1.659999966
8776,1.679999947
8777,1.700000047
8778,1.720000028
8779,1.730000019
8780,1.730000019
8781,1.730000019
8782,1.730000019
8783,1.720000028
8784,1.710000038
8785,1.710000038
8786,1.700000047
8787,1.690000057
8788,1.669999957
8789,1.649999976
8790,1.649999976
8791,1.649999976
8792,1.649999976
8793,1.639999985
8794,1.639999985
8795,1.649999976
8796,1.649999976
8797,1.639999985
8798,1.639999985
8799,1.639999985
8800,1.639999985
8801,1.639999985
8802,1.629999995
8803,1.620000004
8804,1.620000004
8805,1.629999995
8806,1.629999995
8807,1.639999985
8808,1.649999976
8809,1.690000057
8810,1.720000028
8811,1.75999999
8812,1.799999952
8813,1.899999976
8814,1.860000014
8815,1.779999971
8816,1.679999947
8817,1.620000004
8818,1.570000052
8819,1.570000052
8820,1.600000023
8821,1.700000047
8822,1.870000004
8823,1.970000028
8824,1.960000038
8825,1.899999976
8826,1.809999942
8827,1.720000028
8828,1.669999957
8829,1.620000004
8830,1.590000033
8831,1.570000052
8832,1.570000052
8833,1.570000052
8834,1.570000052
8835,1.590000033
8836,1.600000023
8837,1.590000033
8838,1.600000023
8839,1.600000023
8840,1.610000014
8841,1.610000014
8842,1.620000004
8843,1.620000004
8844,1.620000004
8845,1.629999995
8846,1.639999985
8847,1.659999966
8848,1.679999947
8849,1.700000047
8850,1.710000038
8851,1.720000028
8852,1.730000019
8853,1.740000009
8854,1.75999999
8855,1.75999999
8856,1.75999999
8857,1.75999999
8858,1.75
8859,1.730000019
8860,1.679999947
8861,1.629999995
8862,1.590000033
8863,1.580000042
8864,1.690000057
8865,1.799999952
8866,1.889999985
8867,1.889999985
8868,1.830000042
8869,1.690000057
8870,1.590000033
8871,1.539999961
8872,1.529999971
8873,1.539999961
8874,1.559999942
8875,1.570000052
8876,1.559999942
8877,1.559999942
8878,1.570000052
8879,1.610000014
8880,1.700000047
8881,1.809999942
8882,1.799999952
8883,1.740000009
8884,1.700000047
8885,1.659999966
8886,1.639999985
8887,1.690000057
8888,1.75
8889,1.830000042
8890,1.879999995
8891,1.789999961
8892,1.710000038
8893,1.649999976
8894,1.610000014
8895,1.580000042
8896,1.570000052
8897,1.570000052
8898,1.590000033
8899,1.600000023
8900,1.620000004
8901,1.659999966
8902,1.539999961
8903,1.539999961
8904,1.549999952
8905,1.559999942
8906,1.570000052
8907,1.590000033
8908,1.620000004
8909,1.639999985
8910,1.659999966
8911,1.679999947
8912,1.700000047
8913,1.730000019
8914,1.75
8915,1.789999961
8916,1.840000033
8917,1.889999985
8918,1.940000057
8919,1.990000009
8920,2.069999933
8921,2.160000085
8922,2.279999971
8923,2.390000104
8924,2.529999971
8925,2.680000066
8926,2.059999942
8927,1.76999998
8928,1.679999947
8929,1.639999985
8930,1.610000014
8931,1.690000057
8932,1.870000004
8933,2.049999952
8934,2.130000114
8935,2.099999904
8936,1.860000014
8937,1.740000009
8938,1.649999976
8939,1.580000042
8940,1.529999971
8941,1.51999998
8942,1.580000042
8943,1.620000004
8944,1.649999976
8945,1.629999995
8946,1.590000033
8947,1.529999971
8948,1.5
8949,1.51999998
8950,1.600000023
8951,1.679999947
8952,1.76999998
8953,1.879999995
8954,1.980000019
8955,2.01999998
8956,2
8957,1.889999985
8958,1.809999942
8959,1.740000009
8960,1.690000057
8961,1.659999966
8962,1.649999976
8963,1.659999966
8964,1.679999947
8965,1.690000057
8966,1.710000038
8967,1.720000028
8968,1.720000028
8969,1.720000028
8970,1.710000038
8971,1.690000057
8972,1.659999966
8973,1.620000004
8974,1.580000042
8975,1.539999961
8976,1.549999952
8977,1.629999995
8978,1.710000038
8979,1.740000009
8980,1.700000047
8981,1.529999971
8982,1.570000052
8983,1.629999995
8984,1.639999985
8985,1.580000042
8986,1.5
8987,1.50999999
8988,1.590000033
8989,1.679999947
8990,1.740000009
8991,1.75
8992,1.720000028
8993,1.679999947
8994,1.620000004
8995,1.590000033
8996,1.570000052
8997,1.570000052
8998,1.570000052
8999,1.559999942
9000,1.549999952
9001,1.549999952
9002,1.549999952
9003,1.549999952
9004,1.549999952
9005,1.539999961
9006,1.539999961
9007,1.539999961
9008,1.539999961
9009,1.529999971
9010,1.529999971
9011,1.51999998
9012,1.50999999
9013,1.50999999
9014,1.50999999
9015,1.51999998
9016,1.51999998
9017,1.549999952
9018,1.620000004
9019,1.75
9020,1.940000057
9021,2.029999971
9022,2.049999952
9023,2.069999933
9024,2.069999933
9025,2.049999952
9026,2.00999999
9027,1.909999966
9028,1.75999999
9029,1.629999995
9030,1.559999942
9031,1.549999952
9032,1.549999952
9033,1.559999942
9034,1.590000033
9035,1.639999985
9036,1.679999947
9037,1.710000038
9038,1.690000057
9039,1.639999985
9040,1.600000023
9041,1.659999966
9042,1.730000019
9043,1.789999961
9044,1.830000042
9045,1.850000023
9046,1.799999952
9047,1.679999947
9048,1.580000042
9049,1.580000042
9050,1.629999995
9051,1.679999947
9052,1.679999947
9053,1.649999976
9054,1.580000042
9055,1.480000019
9056,1.50999999
9057,1.559999942
9058,1.600000023
9059,1.549999952
9060,1.460000038
9061,1.480000019
9062,1.549999952
9063,1.639999985
9064,1.830000042
9065,1.909999966
9066,1.899999976
9067,1.809999942
9068,1.75
9069,1.690000057
9070,1.659999966
9071,1.620000004
9072,1.590000033
9073,1.580000042
9074,1.570000052
9075,1.570000052
9076,1.559999942
9077,1.549999952
9078,1.539999961
9079,1.539999961
9080,1.539999961
9081,1.539999961
9082,1.559999942
9083,1.570000052
9084,1.580000042
9085,1.600000023
9086,1.649999976
9087,1.700000047
9088,1.75
9089,1.799999952
9090,1.789999961
9091,1.740000009
9092,1.669999957
9093,1.629999995
9094,1.610000014
9095,1.610000014
9096,1.639999985
9097,1.700000047
9098,1.720000028
9099,1.730000019
9100,1.669999957
9101,1.629999995
9102,1.600000023
9103,1.570000052
9104,1.559999942
9105,1.580000042
9106,1.679999947
9107,1.75999999
9108,1.75999999
9109,1.710000038
9110,1.649999976
9111,1.629999995
9112,1.639999985
9113,1.679999947
9114,1.75
9115,1.860000014
9116,2.039999961
9117,2.130000114
9118,2.210000038
9119,2.279999971
9120,2.25999999
9121,2.200000047
9122,2.140000104
9123,2.089999914
9124,2.059999942
9125,2.029999971
9126,2.01999998
9127,2.059999942
9128,2.150000095
9129,2.240000009
9130,2.329999923
9131,2.410000085
9132,2.420000076
9133,2.380000114
9134,2.200000047
9135,1.899999976
9136,1.76999998
9137,1.75
9138,1.970000028
9139,2.089999914
9140,2.119999885
9141,2.089999914
9142,1.950000047
9143,1.850000023
9144,1.76999998
9145,1.740000009
9146,1.740000009
9147,1.740000009
9148,1.75
9149,1.75
9150,1.75999999
9151,1.76999998
9152,1.76999998
9153,1.779999971
9154,1.789999961
9155,1.75
9156,1.720000028
9157,1.690000057
9158,1.700000047
9159,1.740000009
9160,1.789999961
9161,1.830000042
9162,1.840000033
9163,1.830000042
9164,1.820000052
9165,1.799999952
9166,1.76999998
9167,1.690000057
9168,1.659999966
9169,1.659999966
9170,1.789999961
9171,1.980000019
9172,2.200000047
9173,2.309999942
9174,2.329999923
9175,2.190000057
9176,2.00999999
9177,1.879999995
9178,1.789999961
9179,1.700000047
9180,1.639999985
9181,1.820000052
9182,1.970000028
9183,2.059999942
9184,2.049999952
9185,2
9186,1.950000047
9187,1.899999976
9188,1.840000033
9189,1.779999971
9190,1.75
9191,1.679999947
9192,1.659999966
9193,1.639999985
9194,1.639999985
9195,1.620000004
9196,1.600000023
